artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,old_midi_path
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",288.76,Ludwig van Beethoven,12,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06454.mid",https://www.youtube.com/watch?v=c8PgKtSrga0,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/27.mid"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: I. Andante",245.0,Ludwig van Beethoven,12,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06455.mid",https://www.youtube.com/watch?v=vOXHrhW9oAc,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/29.mid"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: I. Andante",247.0,Ludwig van Beethoven,12,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/06456.mid",https://www.youtube.com/watch?v=KejA2vtXKGk,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/30.mid"
Sviatoslav Richter,4,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo. Allegro",190.16,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06457.mid",https://www.youtube.com/watch?v=oPQHlguzT0A,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/0.mid"
Sviatoslav Richter,4,"Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo: Allegro",191.933,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06458.mid",https://www.youtube.com/watch?v=i7l55QCy1jU,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/1.mid"
Sviatoslav Richter,4,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",193.933,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06459.mid",https://www.youtube.com/watch?v=Uj3A2N72-Nw,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/2.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",187.533,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06466.mid",https://www.youtube.com/watch?v=B6_JeSQa5Kk,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/11.mid"
Daniel Barenboim,2,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",215.213,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06467.mid",https://www.youtube.com/watch?v=0mz7_HLxSmo,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/12.mid"
Daniel Barenboim,2,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",201.853,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06468.mid",https://www.youtube.com/watch?v=pZuh5S-j_IA,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/13.mid"
Daniel Barenboim,2,"Piano Sonata No. 19 In G Minor, Op. 49, No. 1: 2. Rondo (Allegro)",194.2,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06469.mid",https://www.youtube.com/watch?v=MqKiZORxtTQ,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/14.mid"
Claudio Arrau,1,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",222.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06470.mid",https://www.youtube.com/watch?v=1CFv9JiL4YY,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/15.mid"
Claudio Arrau,1,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",223.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06471.mid",https://www.youtube.com/watch?v=R72HmEDg7Bs,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/16.mid"
Claudio Arrau,1,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",237.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06472.mid",https://www.youtube.com/watch?v=Bcb-7mffH1M,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/17.mid"
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",216.48,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06475.mid",https://www.youtube.com/watch?v=LbZhzdyAoRY,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/20.mid"
Alfred Brendel,0,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: 2. Rondo. Allegro",214.666,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06476.mid",https://www.youtube.com/watch?v=M-dZ4NhGEMs,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/21.mid"
Alfred Brendel,0,"Piano Sonata No.19 in G minor, Op.49 No.1: 2. Rondo (Allegro)",233.666,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06477.mid",https://www.youtube.com/watch?v=_7ku0noaHAA,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/22.mid"
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",184.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06481.mid",https://www.youtube.com/watch?v=3AmhvQnv6gQ,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/26.mid"
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo. Allegro",197.4,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06482.mid",https://www.youtube.com/watch?v=jOtblby74R4,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/27.mid"
Friedrich Gulda,3,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo: Allegro",189.146,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06483.mid",https://www.youtube.com/watch?v=I153vvKY998,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/28.mid"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo (Allegro)",232.133,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06484.mid",https://www.youtube.com/watch?v=LbwJI7ffQvU,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/30.mid"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49, No. 1: II. Rondo (Allegro)",230.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06485.mid",https://www.youtube.com/watch?v=h8E3aKk6vaI,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/31.mid"
Wilhelm Kempff,5,"Piano Sonata No. 19 in G Minor, Op. 49 No. 1: II. Rondo (Allegro)",225.0,Ludwig van Beethoven,13,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/06486.mid",https://www.youtube.com/watch?v=luVxR0STNXk,"Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/32.mid"
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",384.893,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06488.mid",https://www.youtube.com/watch?v=gbxjaV8RCcU,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/1.mid"
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",384.293,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06491.mid",https://www.youtube.com/watch?v=QqQY2zEJcnw,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/4.mid"
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",446.306,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06499.mid",https://www.youtube.com/watch?v=EdGzKCoEcqc,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/15.mid"
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",434.93300000000016,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06500.mid",https://www.youtube.com/watch?v=9R8Io9h-edI,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/16.mid"
Claudio Arrau,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",432.733,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06503.mid",https://www.youtube.com/watch?v=HVm-9MLfM4k,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/19.mid"
Claudio Arrau,1,"Beethoven: Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",435.133,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06505.mid",https://www.youtube.com/watch?v=3-vxSzs3JWc,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/21.mid"
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",399.386,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06510.mid",https://www.youtube.com/watch?v=sztheZ4pinA,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/27.mid"
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 1. Moderato cantabile molto espressivo",427.0,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06511.mid",https://www.youtube.com/watch?v=S5lMmhu5zIc,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/29.mid"
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo (Live)",403.586,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06520.mid",https://www.youtube.com/watch?v=5ujhXTLozaE,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/38.mid"
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",448.946,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06523.mid",https://www.youtube.com/watch?v=6gg0w7YtrPI,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/42.mid"
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.49300000000005,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06525.mid",https://www.youtube.com/watch?v=RKBPzibk2rg,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/45.mid"
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo",378.0,Ludwig van Beethoven,14,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/06529.mid",https://www.youtube.com/watch?v=HCEW6xVf_3g,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/49.mid"
Claudio Arrau,1,"Sonata No. 31 in A-flat Major, Op. 110: II. Scherzo: Allegro molto",142.013,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06565.mid",https://www.youtube.com/watch?v=qEw0Ow3nM5s,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/17.mid"
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",148.92,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06587.mid",https://www.youtube.com/watch?v=sOgfsI1Vb2o,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/5.mid"
Sviatoslav Richter,4,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",147.533,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06589.mid",https://www.youtube.com/watch?v=O6jcYglSVIM,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/4.mid"
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",148.76,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06596.mid",https://www.youtube.com/watch?v=cM3aLUCtXys,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/15.mid"
Daniel Barenboim,2,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 2. Allegro molto",141.026,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06597.mid",https://www.youtube.com/watch?v=r4gGE-NO0M4,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/16.mid"
Claudio Arrau,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.226,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06599.mid",https://www.youtube.com/watch?v=szT4wBLqMB0,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/19.mid"
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",132.333,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06604.mid",https://www.youtube.com/watch?v=iVH08bYDzpU,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/25.mid"
Alfred Brendel,0,"Piano Sonata No. 31 in A-Flat Major, Op. 110: 2. Allegro molto",133.97899999999998,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06605.mid",https://www.youtube.com/watch?v=HdLMyB9omo8,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/27.mid"
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto (Live)",138.053,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06612.mid",https://www.youtube.com/watch?v=goVYpdMlVOI,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/35.mid"
Friedrich Gulda,3,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",128.906,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06615.mid",https://www.youtube.com/watch?v=dG5FXPbAtGE,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/38.mid"
Wilhelm Kempff,5,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",136.013,Ludwig van Beethoven,15,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/06616.mid",https://www.youtube.com/watch?v=gOe2s1UZKrs,"Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/42.mid"
